日期,品种,合约,合约月份,席位,多头持仓,空头持仓,净持仓,净持仓方向,多头增减仓,空头增减仓
20260113,棕榈油,p2609,09,摩根大通期货,0,1500,-1500,净空,0,0
20260113,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260114,棕榈油,p2609,09,中粮期货,1104,0,1104,净多,50,0
20260114,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260114,棕榈油,p2609,09,摩根大通期货,0,1500,-1500,净空,0,0
20260114,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260115,棕榈油,p2609,09,中粮期货,936,0,936,净多,-168,0
20260115,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260115,棕榈油,p2609,09,摩根大通期货,0,1100,-1100,净空,0,-400
20260115,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260116,棕榈油,p2609,09,中粮期货,1237,1186,51,净多,301,596
20260116,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260116,棕榈油,p2609,09,摩根大通期货,0,1100,-1100,净空,0,0
20260116,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260119,棕榈油,p2609,09,中粮期货,1303,1205,98,净多,66,19
20260119,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260119,棕榈油,p2609,09,摩根大通期货,0,1100,-1100,净空,0,0
20260119,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260120,棕榈油,p2609,09,中粮期货,1305,2113,-808,净空,2,908
20260120,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260120,棕榈油,p2609,09,摩根大通期货,0,0,0,持平,0,0
20260120,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260121,棕榈油,p2609,09,中粮期货,1259,3330,-2071,净空,-46,1217
20260121,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260121,棕榈油,p2609,09,摩根大通期货,0,0,0,持平,0,0
20260121,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260122,棕榈油,p2609,09,中粮期货,1238,4248,-3010,净空,-21,918
20260122,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260122,棕榈油,p2609,09,摩根大通期货,0,0,0,持平,0,0
20260122,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260123,棕榈油,p2609,09,中粮期货,1336,2735,-1399,净空,98,-1513
20260123,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260123,棕榈油,p2609,09,摩根大通期货,0,0,0,持平,0,0
20260123,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260126,棕榈油,p2609,09,中粮期货,1557,2743,-1186,净空,221,8
20260126,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260126,棕榈油,p2609,09,摩根大通期货,0,0,0,持平,0,0
20260126,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260127,棕榈油,p2609,09,中粮期货,1466,4455,-2989,净空,-91,1712
20260127,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260127,棕榈油,p2609,09,摩根大通期货,0,0,0,持平,0,0
20260127,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260128,棕榈油,p2609,09,中粮期货,2242,4757,-2515,净空,776,302
20260128,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260128,棕榈油,p2609,09,摩根大通期货,0,0,0,持平,0,0
20260128,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260129,棕榈油,p2609,09,中粮期货,2395,8592,-6197,净空,153,3835
20260129,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260129,棕榈油,p2609,09,摩根大通期货,0,0,0,持平,0,0
20260129,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260130,棕榈油,p2609,09,中粮期货,2257,10348,-8091,净空,-138,1756
20260130,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260130,棕榈油,p2609,09,摩根大通期货,0,0,0,持平,0,0
20260130,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260202,棕榈油,p2609,09,中粮期货,1958,10281,-8323,净空,-299,-67
20260202,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260202,棕榈油,p2609,09,摩根大通期货,0,0,0,持平,0,0
20260202,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260203,棕榈油,p2609,09,中粮期货,1879,10081,-8202,净空,-79,-200
20260203,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260203,棕榈油,p2609,09,摩根大通期货,0,0,0,持平,0,0
20260203,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260204,棕榈油,p2609,09,中粮期货,1845,10013,-8168,净空,-34,-68
20260204,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260204,棕榈油,p2609,09,摩根大通期货,0,0,0,持平,0,0
20260204,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260205,棕榈油,p2609,09,中粮期货,1823,10038,-8215,净空,-22,25
20260205,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260205,棕榈油,p2609,09,摩根大通期货,0,0,0,持平,0,0
20260205,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260206,棕榈油,p2609,09,中粮期货,2017,10036,-8019,净空,194,-2
20260206,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260206,棕榈油,p2609,09,摩根大通期货,0,0,0,持平,0,0
20260206,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260209,棕榈油,p2609,09,中粮期货,1895,9975,-8080,净空,-122,-61
20260209,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260209,棕榈油,p2609,09,摩根大通期货,0,0,0,持平,0,0
20260209,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260210,棕榈油,p2609,09,中粮期货,1890,7454,-5564,净空,-5,-2521
20260210,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260210,棕榈油,p2609,09,摩根大通期货,0,0,0,持平,0,0
20260210,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260211,棕榈油,p2609,09,中粮期货,1677,6534,-4857,净空,-213,-920
20260211,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260211,棕榈油,p2609,09,摩根大通期货,0,0,0,持平,0,0
20260211,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260212,棕榈油,p2609,09,中粮期货,1355,3671,-2316,净空,-322,-2863
20260212,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260212,棕榈油,p2609,09,摩根大通期货,1199,0,1199,净多,0,0
20260212,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260213,棕榈油,p2609,09,中粮期货,1426,3028,-1602,净空,71,-643
20260213,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260213,棕榈油,p2609,09,摩根大通期货,1190,0,1190,净多,-9,0
20260213,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260224,棕榈油,p2609,09,中粮期货,1550,3033,-1483,净空,124,5
20260224,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260224,棕榈油,p2609,09,摩根大通期货,1188,0,1188,净多,-2,0
20260224,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260225,棕榈油,p2609,09,中粮期货,1801,2613,-812,净空,251,-420
20260225,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260225,棕榈油,p2609,09,摩根大通期货,0,0,0,持平,0,0
20260225,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260226,棕榈油,p2609,09,中粮期货,1670,2243,-573,净空,-131,-370
20260226,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260226,棕榈油,p2609,09,摩根大通期货,0,1117,-1117,净空,0,0
20260226,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260227,棕榈油,p2609,09,中粮期货,1947,2317,-370,净空,277,74
20260227,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260227,棕榈油,p2609,09,摩根大通期货,0,1117,-1117,净空,0,0
20260227,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260302,棕榈油,p2609,09,中粮期货,2744,2583,161,净多,797,266
20260302,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260302,棕榈油,p2609,09,摩根大通期货,0,1117,-1117,净空,0,0
20260302,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260303,棕榈油,p2609,09,中粮期货,2665,3393,-728,净空,-79,810
20260303,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260303,棕榈油,p2609,09,摩根大通期货,0,1117,-1117,净空,0,0
20260303,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260304,棕榈油,p2609,09,中粮期货,2457,3567,-1110,净空,-208,174
20260304,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260304,棕榈油,p2609,09,摩根大通期货,0,0,0,持平,0,0
20260304,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260305,棕榈油,p2609,09,中粮期货,2743,4756,-2013,净空,286,1189
20260305,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260305,棕榈油,p2609,09,摩根大通期货,0,0,0,持平,0,0
20260305,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260306,棕榈油,p2609,09,中粮期货,3031,6233,-3202,净空,288,1477
20260306,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260306,棕榈油,p2609,09,摩根大通期货,0,0,0,持平,0,0
20260306,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260309,棕榈油,p2609,09,中粮期货,2217,6942,-4725,净空,-814,709
20260309,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260309,棕榈油,p2609,09,摩根大通期货,0,0,0,持平,0,0
20260309,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260310,棕榈油,p2609,09,中粮期货,2423,5905,-3482,净空,206,-1037
20260310,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260310,棕榈油,p2609,09,摩根大通期货,0,0,0,持平,0,0
20260310,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260311,棕榈油,p2609,09,中粮期货,1660,5513,-3853,净空,-763,-392
20260311,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260311,棕榈油,p2609,09,摩根大通期货,1639,0,1639,净多,391,0
20260311,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260312,棕榈油,p2609,09,中粮期货,2339,5580,-3241,净空,679,67
20260312,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260312,棕榈油,p2609,09,摩根大通期货,1645,0,1645,净多,6,0
20260312,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260313,棕榈油,p2609,09,中粮期货,2639,5598,-2959,净空,300,18
20260313,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260313,棕榈油,p2609,09,摩根大通期货,1908,0,1908,净多,263,0
20260313,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260316,棕榈油,p2609,09,中粮期货,4140,5502,-1362,净空,1501,-96
20260316,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260316,棕榈油,p2609,09,摩根大通期货,0,0,0,持平,0,0
20260316,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260317,棕榈油,p2609,09,中粮期货,5865,5534,331,净多,1725,32
20260317,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260317,棕榈油,p2609,09,摩根大通期货,0,2309,-2309,净空,0,1589
20260317,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260318,棕榈油,p2609,09,中粮期货,6323,5500,823,净多,458,-34
20260318,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260318,棕榈油,p2609,09,摩根大通期货,0,3709,-3709,净空,0,1400
20260318,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260319,棕榈油,p2609,09,中粮期货,5791,6403,-612,净空,-532,903
20260319,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260319,棕榈油,p2609,09,摩根大通期货,0,3309,-3309,净空,0,-400
20260319,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260320,棕榈油,p2609,09,中粮期货,5940,6681,-741,净空,149,278
20260320,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260320,棕榈油,p2609,09,摩根大通期货,3562,3296,266,净多,2576,-13
20260320,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260323,棕榈油,p2609,09,中粮期货,7044,8834,-1790,净空,1104,2153
20260323,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260323,棕榈油,p2609,09,摩根大通期货,3469,3594,-125,净空,-93,298
20260323,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260324,棕榈油,p2609,09,中粮期货,5478,7499,-2021,净空,-1566,-1335
20260324,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260324,棕榈油,p2609,09,摩根大通期货,3262,3696,-434,净空,-207,102
20260324,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260325,棕榈油,p2609,09,中粮期货,5094,7630,-2536,净空,-384,131
20260325,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260325,棕榈油,p2609,09,摩根大通期货,4392,3696,696,净多,1130,0
20260325,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260326,棕榈油,p2609,09,中粮期货,7289,8219,-930,净空,2195,589
20260326,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260326,棕榈油,p2609,09,摩根大通期货,2995,3696,-701,净空,-1397,0
20260326,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260327,棕榈油,p2609,09,中粮期货,8895,8289,606,净多,1606,70
20260327,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260327,棕榈油,p2609,09,摩根大通期货,0,4121,-4121,净空,0,425
20260327,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260330,棕榈油,p2609,09,中粮期货,15311,9652,5659,净多,6416,1363
20260330,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260330,棕榈油,p2609,09,摩根大通期货,5884,3696,2188,净多,4190,-425
20260330,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260331,棕榈油,p2609,09,中粮期货,20641,13628,7013,净多,5330,3976
20260331,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260331,棕榈油,p2609,09,摩根大通期货,7410,3696,3714,净多,1526,0
20260331,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260401,棕榈油,p2609,09,中粮期货,18215,18080,135,净多,-2426,4452
20260401,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260401,棕榈油,p2609,09,摩根大通期货,7611,3848,3763,净多,201,152
20260401,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260402,棕榈油,p2609,09,中粮期货,16262,19088,-2826,净空,-1953,1008
20260402,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260402,棕榈油,p2609,09,摩根大通期货,13179,3824,9355,净多,5568,-24
20260402,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260403,棕榈油,p2609,09,中粮期货,16827,19729,-2902,净空,565,641
20260403,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260403,棕榈油,p2609,09,摩根大通期货,14752,4477,10275,净多,1573,653
20260403,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260407,棕榈油,p2609,09,中粮期货,17551,20754,-3203,净空,724,1025
20260407,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260407,棕榈油,p2609,09,摩根大通期货,15484,5095,10389,净多,732,618
20260407,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260408,棕榈油,p2609,09,中粮期货,20752,22457,-1705,净空,3201,1703
20260408,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260408,棕榈油,p2609,09,摩根大通期货,14533,5822,8711,净多,-951,727
20260408,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260409,棕榈油,p2609,09,中粮期货,21745,25711,-3966,净空,993,3254
20260409,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260409,棕榈油,p2609,09,摩根大通期货,19436,6016,13420,净多,4903,194
20260409,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260410,棕榈油,p2609,09,中粮期货,19617,27883,-8266,净空,-2128,2172
20260410,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260410,棕榈油,p2609,09,摩根大通期货,19154,6790,12364,净多,-282,774
20260410,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260413,棕榈油,p2609,09,中粮期货,16829,30098,-13269,净空,-2788,2215
20260413,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260413,棕榈油,p2609,09,摩根大通期货,18748,6605,12143,净多,-406,-185
20260413,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260414,棕榈油,p2609,09,中粮期货,15639,29920,-14281,净空,-1190,-178
20260414,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260414,棕榈油,p2609,09,摩根大通期货,14265,9355,4910,净多,-4483,2750
20260414,棕榈油,p2609,09,瑞银期货,0,3927,-3927,净空,0,1748
20260415,棕榈油,p2609,09,中粮期货,16218,35111,-18893,净空,579,5191
20260415,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260415,棕榈油,p2609,09,摩根大通期货,14163,9723,4440,净多,-102,368
20260415,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260416,棕榈油,p2609,09,中粮期货,15449,33643,-18194,净空,-769,-1468
20260416,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260416,棕榈油,p2609,09,摩根大通期货,12883,11552,1331,净多,-1280,1829
20260416,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260417,棕榈油,p2609,09,中粮期货,18513,30172,-11659,净空,3064,-3471
20260417,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260417,棕榈油,p2609,09,摩根大通期货,12482,11570,912,净多,-401,18
20260417,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260420,棕榈油,p2609,09,中粮期货,18349,32804,-14455,净空,-164,2632
20260420,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260420,棕榈油,p2609,09,摩根大通期货,12411,11283,1128,净多,-71,-287
20260420,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260421,棕榈油,p2609,09,中粮期货,16854,33036,-16182,净空,-1495,232
20260421,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260421,棕榈油,p2609,09,摩根大通期货,16807,9673,7134,净多,4396,-1610
20260421,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260421,棕榈油,p2701,01,中粮期货,818,1432,-614,净空,43,906
20260421,棕榈油,p2701,01,乾坤期货,0,0,0,持平,0,0
20260421,棕榈油,p2701,01,摩根大通期货,434,0,434,净多,108,0
20260421,棕榈油,p2701,01,瑞银期货,0,0,0,持平,0,0
20260422,棕榈油,p2609,09,中粮期货,17170,31182,-14012,净空,316,-1854
20260422,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260422,棕榈油,p2609,09,摩根大通期货,20250,6434,13816,净多,3443,-3239
20260422,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260422,棕榈油,p2701,01,中粮期货,1087,1150,-63,净空,269,-282
20260422,棕榈油,p2701,01,乾坤期货,0,0,0,持平,0,0
20260422,棕榈油,p2701,01,摩根大通期货,522,0,522,净多,88,0
20260422,棕榈油,p2701,01,瑞银期货,0,0,0,持平,0,0
20260423,棕榈油,p2609,09,中粮期货,17129,30073,-12944,净空,-41,-1109
20260423,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260423,棕榈油,p2609,09,摩根大通期货,20768,0,20768,净多,518,0
20260423,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260423,棕榈油,p2701,01,中粮期货,688,1048,-360,净空,-399,-102
20260423,棕榈油,p2701,01,乾坤期货,0,0,0,持平,0,0
20260423,棕榈油,p2701,01,摩根大通期货,727,0,727,净多,205,0
20260423,棕榈油,p2701,01,瑞银期货,0,0,0,持平,0,0
20260424,棕榈油,p2609,09,中粮期货,18564,27697,-9133,净空,1435,-2376
20260424,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260424,棕榈油,p2609,09,摩根大通期货,16747,0,16747,净多,-4021,0
20260424,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260424,棕榈油,p2701,01,中粮期货,726,1183,-457,净空,38,135
20260424,棕榈油,p2701,01,乾坤期货,0,0,0,持平,0,0
20260424,棕榈油,p2701,01,摩根大通期货,568,0,568,净多,-159,0
20260424,棕榈油,p2701,01,瑞银期货,0,0,0,持平,0,0
20260427,棕榈油,p2609,09,中粮期货,17816,28077,-10261,净空,-748,380
20260427,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260427,棕榈油,p2609,09,摩根大通期货,17101,0,17101,净多,354,0
20260427,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260427,棕榈油,p2701,01,中粮期货,902,1951,-1049,净空,176,768
20260427,棕榈油,p2701,01,乾坤期货,0,0,0,持平,0,0
20260427,棕榈油,p2701,01,摩根大通期货,0,0,0,持平,0,0
20260427,棕榈油,p2701,01,瑞银期货,0,0,0,持平,0,0
20260428,棕榈油,p2609,09,中粮期货,16741,27410,-10669,净空,-1075,-667
20260428,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260428,棕榈油,p2609,09,摩根大通期货,17883,5905,11978,净多,782,751
20260428,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260428,棕榈油,p2701,01,中粮期货,1036,2409,-1373,净空,134,458
20260428,棕榈油,p2701,01,乾坤期货,0,0,0,持平,0,0
20260428,棕榈油,p2701,01,摩根大通期货,0,0,0,持平,0,0
20260428,棕榈油,p2701,01,瑞银期货,0,0,0,持平,0,0
20260429,棕榈油,p2609,09,中粮期货,16470,26381,-9911,净空,-271,-1029
20260429,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260429,棕榈油,p2609,09,摩根大通期货,20250,5873,14377,净多,2367,-32
20260429,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260429,棕榈油,p2701,01,中粮期货,0,2407,-2407,净空,0,-2
20260429,棕榈油,p2701,01,乾坤期货,0,0,0,持平,0,0
20260429,棕榈油,p2701,01,摩根大通期货,0,0,0,持平,0,0
20260429,棕榈油,p2701,01,瑞银期货,0,0,0,持平,0,0
20260430,棕榈油,p2609,09,中粮期货,14550,26649,-12099,净空,-1920,268
20260430,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260430,棕榈油,p2609,09,摩根大通期货,20194,0,20194,净多,-56,0
20260430,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260430,棕榈油,p2701,01,中粮期货,958,2583,-1625,净空,359,176
20260430,棕榈油,p2701,01,乾坤期货,0,0,0,持平,0,0
20260430,棕榈油,p2701,01,摩根大通期货,0,0,0,持平,0,0
20260430,棕榈油,p2701,01,瑞银期货,0,0,0,持平,0,0
20260506,棕榈油,p2609,09,中粮期货,16766,25268,-8502,净空,2216,-1381
20260506,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260506,棕榈油,p2609,09,摩根大通期货,19162,0,19162,净多,-1032,0
20260506,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260506,棕榈油,p2701,01,中粮期货,1101,2217,-1116,净空,143,-366
20260506,棕榈油,p2701,01,乾坤期货,0,0,0,持平,0,0
20260506,棕榈油,p2701,01,摩根大通期货,0,900,-900,净空,0,258
20260506,棕榈油,p2701,01,瑞银期货,0,0,0,持平,0,0
20260507,棕榈油,p2609,09,中粮期货,17776,25863,-8087,净空,1010,595
20260507,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260507,棕榈油,p2609,09,摩根大通期货,17989,0,17989,净多,-1173,0
20260507,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260507,棕榈油,p2701,01,中粮期货,1702,3579,-1877,净空,601,1362
20260507,棕榈油,p2701,01,乾坤期货,0,0,0,持平,0,0
20260507,棕榈油,p2701,01,摩根大通期货,0,1100,-1100,净空,0,200
20260507,棕榈油,p2701,01,瑞银期货,0,0,0,持平,0,0
20260508,棕榈油,p2609,09,中粮期货,14450,25670,-11220,净空,-3326,-193
20260508,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260508,棕榈油,p2609,09,摩根大通期货,17705,5480,12225,净多,-284,1470
20260508,棕榈油,p2609,09,瑞银期货,0,0,0,持平,0,0
20260508,棕榈油,p2701,01,中粮期货,1932,3997,-2065,净空,230,418
20260508,棕榈油,p2701,01,乾坤期货,0,0,0,持平,0,0
20260508,棕榈油,p2701,01,摩根大通期货,0,1100,-1100,净空,0,0
20260508,棕榈油,p2701,01,瑞银期货,0,0,0,持平,0,0
20260511,棕榈油,p2609,09,中粮期货,17728,25380,-7652,净空,3278,-290
20260511,棕榈油,p2609,09,乾坤期货,0,0,0,持平,0,0
20260511,棕榈油,p2609,09,摩根大通期货,16997,0,16997,净多,-708,0
